time,eta_0,eta_0.5,eta_1,eta_2
6.833333333333333,0.19601406594756762,0.4024866561194633,0.9487548334867957,0.999253980211388
6.916666666666666,0.1935398671723001,0.3970375810719536,0.9447126029426927,0.9991406326435333
7.0,0.19112876839409135,0.4374893218087912,0.9393462494519098,0.9990422393304411
7.083333333333333,0.18877871870188673,0.4622369550638347,0.9351584971459097,0.9989065901199047
7.166666666666666,0.1864877920318603,0.4105523114549825,0.9179756186021736,0.9987824022897464
7.25,0.18425416596222222,0.3944032086248674,0.9124676754950057,0.9986219297046396
7.333333333333333,0.1820761047618756,0.38331391716293767,0.9072695922129932,0.998445811094121
7.416666666666666,0.18613699380990084,0.4269383306702878,0.9008119420536352,0.9982564306312657
7.5,0.1839419837612334,0.46341232723264464,0.8827459710946058,0.9981280424107589
7.583333333333333,0.18179664888888003,0.40804368196045615,0.8721641161475968,0.9983649609473849
7.666666666666666,0.1796983335341071,0.39547374603469976,0.8660042640321687,0.9981804921062339
7.75,0.17764489001972855,0.3842927328780561,0.8600921135828214,0.9979825777439847
7.833333333333333,0.17563456153914087,0.37409802686588045,0.8542686926889876,0.9977453616934316
7.916666666666666,0.1736658893265898,0.3646317347177643,0.8273577390246426,0.997511148236281
8.0,0.17173763935533237,0.3557253798724019,0.8204153075245857,0.997238871013427
8.083333333333332,0.16984874471694192,0.34726666165607833,0.8140335199886747,0.9969453215595441
8.166666666666666,0.16799826057548486,0.3117302481381938,0.8078804131027757,0.9966299049688158
8.25,0.16618532919292114,0.3530208704725499,0.7985710769511446,0.9963187319756677
8.333333333333332,0.1644267671863432,0.3695975536317111,0.7695959702885834,0.996497843777769
8.416666666666666,0.16268355563865428,0.32499651780434435,0.759899528370815,0.9963217329231618
8.5,0.16097628150654528,0.3217887486046251,0.7534505527282556,0.9959501241247305
8.583333333333332,0.15930404202856802,0.3137095928883163,0.7470928379588129,0.9955561142319274
8.666666666666666,0.15766599480736665,0.306211945872798,0.7411409193698442,0.9952509738008117
8.75,0.15606133467149846,0.3382141898636202,0.7159210838088604,0.9948611918429737
8.833333333333332,0.15561107459191018,0.3286450955731484,0.70975284486208,0.9944409794921139
8.916666666666666,0.15414405899848935,0.3202114305965316,0.7040498168015321,0.9939624742029753
9.0,0.1527123044611518,0.31256423858807564,0.6985889291935022,0.993514262417006
9.083333333333332,0.1513147628711054,0.3048451299464875,0.6932791243983569,0.9939257239068083
9.166666666666666,0.15577136771737443,0.29883122460712597,0.6757274356432439,0.9934113716379125
9.25,0.15440846405162853,0.2919276837576227,0.6707036399094607,0.9931649901647396
9.333333333333332,0.1530422071092036,0.2652731744127771,0.6658638822686698,0.9928356799654041
9.416666666666666,0.15168784001225052,0.29794097642492745,0.6611416254874054,0.9922543643410735
9.5,0.15038234765649872,0.3115658664284569,0.6539400750425393,0.9916469805690951
9.583333333333332,0.14910242102946467,0.27553427995290647,0.6413169308237635,0.9911454157622946
9.666666666666666,0.14786004829845048,0.2683020449960878,0.6370210049491264,0.9904889799648355
9.75,0.14662496570123637,0.26216374674131826,0.6298121870228727,0.9906696146625994
9.833333333333332,0.14541209288284176,0.256478046492549,0.625677776278664,0.9902070378774275
9.916666666666666,0.14422026126275864,0.2815047448891999,0.6216300691401663,0.989811895836231
10.0,0.14304844293003915,0.2741517967094398,0.6176547050747212,0.9890812125910753
10.083333333333332,0.1418957214692585,0.2676135125626824,0.6094339825258293,0.9884623280349452
10.166666666666666,0.140761271147333,0.2616547238185562,0.6056910237738502,0.9880314770335998
10.25,0.13964434186192273,0.25612447066338057,0.6020325683923615,0.9872275109991975
10.333333333333332,0.13854424811053898,0.2509237910690878,0.5974363026993633,0.9864615430246597
10.416666666666666,0.1374603607967693,0.24598634928514776,0.5938518086328658,0.9869124673407059
10.5,0.13641579832574954,0.24111080296819107,0.5893663535059496,0.9864298502166146
10.583333333333332,0.13535806273886694,0.2365846543507255,0.5859367004575302,0.9855625297754198
10.666666666666666,0.1343161807205767,0.21777821422015703,0.5825550907582243,0.9851635128253461
10.75,0.13328928493123796,0.24269233009804497,0.5777310638562,0.9846171718283085
10.833333333333332,0.13226741335250675,0.25083741165389783,0.5725147167670415,0.9836846991985387
10.916666666666666,0.13127474044163806,0.24702425717703627,0.5691585176354392,0.9827235766748318
11.0,0.13035572489255595,0.22229842664516797,0.5615642062613709,0.9822451282002008
11.083333333333332,0.1293280014067019,0.2154323931161251,0.558189739797142,0.9813541146099832
11.166666666666666,0.12836656063166796,0.21125416244042564,0.5548964373150873,0.9816443450571447
11.25,0.12741771127495619,0.19396337703222577,0.5491614107743785,0.9805860450119627
11.333333333333332,0.12647863002622484,0.20979590120424446,0.5420303522338938,0.9799464650253144
11.416666666666666,0.12555404430801814,0.218643583149566,0.5389376402686875,0.9788420965341409
11.5,0.12464118004464017,0.19917355548276441,0.5358994239611214,0.9777124374809281
11.583333333333332,0.12373614541492957,0.19514301862808925,0.5329145573083606,0.9766916754588914
11.666666666666666,0.12286870241899436,0.22260153817521566,0.5271735889110286,0.9757627276501064
11.75,0.1219848322026448,0.2325471992453041,0.5242297038024974,0.974563923835634
11.833333333333332,0.12111916621030229,0.20422930145846344,0.5213659496099021,0.9758210001988131
11.916666666666666,0.12025015253062353,0.19933655954153895,0.5185691536667987,0.9750444614182406
12.0,0.11942882228576684,0.19502068742554993,0.5158324144601476,0.9744330664720431
12.083333333333332,0.11863068955186946,0.1911152621077475,0.5103801066426217,0.9731605517970603
12.166666666666666,0.11780407433318274,0.1875125219536346,0.5059262626922832,0.9724784781596317
12.25,0.11694372661672668,0.1735899471355383,0.5032725987279385,0.97116006680718
12.333333333333332,0.11615632213028154,0.19303912555052122,0.49786332104019104,0.9699597281163975
12.416666666666666,0.11536062055957773,0.19941877362051477,0.49011928072271066,0.9685988423138396
12.5,0.11457631439880878,0.17884486695389085,0.4876692982933671,0.9688521376568772
12.583333333333332,0.11379786868536558,0.1751276503467978,0.48529437052723806,0.9694016423691756
12.666666666666666,0.11306987387736633,0.17300694394902533,0.4829874886486075,0.9685259120916883
12.75,0.11231541137250439,0.16044309660760123,0.48037837809201855,0.967218182479383
12.833333333333332,0.11155449597085647,0.1575463619924851,0.4782077383188668,0.9660424402595357
12.916666666666666,0.11082528744331811,0.17031214698087188,0.47152607893044224,0.9646000747936938
13.0,0.1101246968952647,0.15789627104660137,0.4694252963282133,0.9631331317406147
13.083333333333332,0.10941614163604838,0.15436934707134575,0.4674304603264475,0.9616368337235314
13.166666666666666,0.10871926849130592,0.15213545753364288,0.46551477929395635,0.9601105756755571
13.25,0.10803392763571812,0.17968620123325804,0.4636643500644278,0.9605812385760656
