eta0,gamma0,mean,stdev,variance,third_central_moment,skewness,q05,q50,q95,cvar05,ucvar95,F0_backward,F0_forward,G0_backward,G0_forward,K0_backward,K0_forward,mean_abs_glide,mean_upper_binding,terminal_boundary_mass,final_glide
0.0,2.5,70.34483966999646,22.966629856697466,527.4660869745475,11051.165637733982,0.9122550473508759,39.135789990949135,67.41219352243881,111.93122851425929,33.44100204454204,129.07671537893535,70.34489932234571,70.34483966999646,5475.909921016876,5475.862555172057,470479.53137822595,470458.8737754196,0.28113718879958466,0.040022923560414744,3.958028428353315e-07,0.4715481425202983
1.0,2.94801025390625,70.3624884271731,22.459838792948233,504.4443586052223,9655.007139289128,0.8521826638021062,39.135789990949135,67.41219352243881,111.93122851425929,33.92902973556653,126.50776069303376,70.36250872254841,70.36248842717313,5455.348666716907,5455.324136269295,464504.0399875881,464493.109233041,0.3354944758621442,0.0942399498737345,1.3782876664378523e-07,0.4094324354389394
2.0,3.3717529296875,70.32629189835116,22.23238603859543,494.278988969133,9149.79254968036,0.8326318566427695,39.135789990949135,67.41219352243881,111.93122851425929,34.45630986014699,126.11593418336828,70.3263027089643,70.32629189835116,5440.085285024388,5440.066321141224,461259.46837084496,461251.10151157767,0.36813142459355885,0.1396499630251332,7.715439682413833e-08,0.3749953857145995
4.0,4.101126098632813,70.32365172848463,23.324522987129395,544.0333725771276,13795.687569941432,1.0871889715935428,39.135789990949135,67.41219352243881,114.15039116409054,35.77980276535013,131.52571589004594,70.32401598518359,70.32365172848463,5489.663477699702,5489.449365006332,476441.30543579767,476350.6397393716,0.40398486768246816,0.23133545568804115,3.0225608878861335e-07,0.33943723225091244
8.0,5.194577026367187,70.3377231811922,24.65082520532503,607.6631833034878,19144.47708237263,1.278053758404525,40.63729289483591,65.59338293548683,116.38585142488222,36.30632788535903,137.38252862860722,70.33809928258049,70.33772318119217,5555.2889635658685,5555.058485617511,495457.72322807054,495357.9326482755,0.43233573047394697,0.305583390615837,1.9323214390427444e-07,0.260278059093677
