strategy,mean_diff,paired_se,ci_low,ci_high,lcvar_diff,glide_mae
PCMV_saved,0.6278020604568513,0.008296301074427434,0.6115413103509735,0.6440628105627291,-1.1793629040646536,0.03783763502676325
DOMV_saved,-1.1543404285014782,0.00595979500528068,-1.1660216267118284,-1.142659230291128,2.023784761062757,0.04593208971269561
cTCMV_saved,-0.7770272861471301,0.004390796957914476,-0.7856332481846425,-0.7684213241096177,0.9486594842778331,0.0290620348520117
dTCMV_saved,0.699260491030985,0.006665222277573535,0.6861966553669409,0.7123243266950291,-0.4788606687310377,0.02576923014738918
