strategy,mean_diff,paired_se,ci_low,ci_high,lcvar_diff,glide_mae
PCMV_saved,1.653674427748556,0.010020946096924988,1.634033373398583,1.673315482098529,-1.4050734106671392,0.030318719550530938
DOMV_saved,3.747535406326803,0.01639332029008677,3.715404498558233,3.779666314095373,-3.2939031102858465,0.08550559251257941
cTCMV_saved,-1.9900021635140022,0.007768072637605534,-2.005227585883709,-1.9747767411442954,0.09055249090833684,0.018190809867852917
dTCMV_saved,4.472865796474737,0.018106823295197878,4.43737642281615,4.508355170133325,0.9516429707094645,0.14652288113614828
