strategy,mean_diff,paired_se,ci_low,ci_high,lcvar_diff,glide_mae
PCMV_saved,0.5053936658575318,0.007457208477528478,0.49077753724157597,0.5200097944734876,1.3456951177553975,0.0253974550390567
DOMV_saved,-1.3089630392971614,0.006947823754397316,-1.3225807738557802,-1.2953453047385426,2.8522500583627846,0.04072301724273124
cTCMV_saved,-1.4539006986153868,0.007172469267668199,-1.4679587383800166,-1.4398426588507571,2.2304153725205396,0.03991626154229699
dTCMV_saved,0.9889489881825612,0.012989975866137884,0.9634886354849309,1.0144093408801915,-0.6759418806507327,0.026425152066046877
