strategy,paths,mean,mean_se,sd,q05,q50,q95,lcvar05,ucvar05,shortfall60,expected_shortfall60,avg_glide,ever_above300,negative_steps
PCMV_saved,100000,85.3706921545427,0.06247940353092015,19.757722200647418,37.561958663959985,95.6829725929209,99.450700873671,28.438906633613723,99.60773227069146,0.12543,2.4423992869690534,0.6680000259996325,0.0,0
DOMV_saved,100000,85.0956576219044,0.07800194693381535,24.66638142384437,46.65029942865277,83.90715483020486,127.6426389769725,39.07227062627803,139.45883979485424,0.15587,1.6738712325567016,0.6260742322581997,0.0,0
cTCMV_saved,100000,85.10343457175918,0.07773054848620607,24.580557699056452,46.828349063507474,83.6796818237696,127.08375105415413,39.22243983298754,139.46192151494407,0.15546,1.6488144894317969,0.617816822352382,0.0,0
dTCMV_saved,100000,85.16422855852764,0.12101850734601383,38.269412224722245,38.15221780623815,77.63370730585456,156.55013763491567,32.31279092964948,190.3917085208041,0.27331,3.5093417393876787,0.4322743163318886,0.00125,0
CP,100000,84.74135642695845,0.10035163875007452,31.733974538064817,45.18807518987165,78.777723332101,144.2522140613906,39.79256292108763,171.18448388723294,0.21677,2.1050616923942242,0.46947350000000015,0.00034,0
PCMV_clip_fixed_target,100000,87.0377017867969,0.06746407586016342,21.334013995649965,35.49274022091816,96.30764465566818,103.85719369555723,27.019678069292393,104.18963614368586,0.13364,2.7372939502660216,0.6978174693506674,0.0,0
DOMV_clip,100000,88.84212276274769,0.09245805585231902,29.237804452438876,44.1685396627289,86.98469238557718,140.01408908136563,35.79317667428077,154.88287464520673,0.16513,2.0075335502676364,0.6898792663268717,0.0,0
cTCMV_clip,100000,83.11966864169459,0.06821278284308421,21.570775932260215,47.89342671928526,83.02625157263418,118.78662462961213,39.33362378227521,127.92086419703728,0.14301,1.5248944772774555,0.6062769490660621,0.0,0
dTCMV_clip,100000,89.60759782072455,0.13011577145284212,41.14621973008972,39.6081695991401,81.43301714569733,166.8142670036107,33.26270280814345,203.5035451156002,0.24289,3.0891175343686634,0.5397586129999244,0.00198,0
