eta0,gamma0,mean,stdev,variance,third_central_moment,skewness,q05,q50,q95,cvar05,ucvar95,F0_backward,F0_forward,G0_backward,G0_forward,K0_backward,K0_forward,mean_abs_glide,mean_upper_binding,terminal_boundary_mass
0.0,1.193359375,84.47451441224628,41.04297098266494,1684.5254670838763,93224.0243181433,1.348377431896811,34.75990745205544,76.78266799050034,161.85850139205118,28.41305586837004,198.03910166115105,84.63582319514657,84.47451441224628,8910.01733612373,8820.469052268678,1160551.1225245101,1122927.8060907314,0.4307151629221725,0.05390017843720293,0.0010978576740011416
1.0,2.496286010742187,84.48369345720342,33.86606051026646,1146.9100544850291,40724.23568081505,1.048476985813575,39.135789990949135,78.71121401515323,146.8957439677497,32.73207357136281,173.61855648753925,84.51017529559553,84.48369345720342,8299.195806550819,8284.404514655747,940641.4364010384,934411.7221046587,0.569924136501,0.21158415463145197,5.347666175699303e-05
2.0,3.054478454589843,84.44779254663783,33.72874968938647,1137.6285556092876,36912.383598734086,0.9619917849270939,39.135789990949135,78.71121401515323,146.8957439677497,32.79568613672115,171.73076502134836,84.4643003547095,84.44779254663779,8278.364261034936,8269.058221609264,931304.8482591116,927356.5373717117,0.5894882023705778,0.2601586365342103,2.2078395586910937e-05
4.0,3.7316299438476563,84.49544603219044,33.788855288482864,1141.6867417060366,34409.40675241548,0.8919833516113093,37.65558603970943,80.65764491557572,146.8957439677497,32.94155168789203,169.89638217354144,84.50898062656502,84.49544603219046,8288.84604753252,8281.167141884847,930339.408250529,927064.9790120753,0.6049079206909808,0.3257234584023498,1.2384670942291048e-05
8.0,4.698553466796875,84.43102957329683,34.334974823795065,1178.890496150641,36211.384084171266,0.8946124237199031,39.135789990949135,78.71121401515323,146.8957439677497,33.11685834252684,171.15451151406518,84.43995679509374,84.4310295732968,8312.631812105317,8307.489250957558,938912.1671376257,936691.1313999608,0.6177127718020209,0.39665017774184735,5.866293845606429e-06
